estudiante_codigo,estudiante_nombre,materia,curso_id,trimestre_id,fecha,presente,justificada
2253,Maria Huanca,Geografía,7,4,2022-02-22,True,False
2253,Maria Huanca,Geografía,7,4,2022-02-23,True,False
2253,Maria Huanca,Geografía,7,4,2022-02-24,True,False
2253,Maria Huanca,Geografía,7,4,2022-02-25,True,False
2253,Maria Huanca,Geografía,7,4,2022-02-28,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-01,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-02,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-03,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-04,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-07,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-08,False,True
2253,Maria Huanca,Geografía,7,4,2022-03-09,False,False
2253,Maria Huanca,Geografía,7,4,2022-03-10,False,False
2253,Maria Huanca,Geografía,7,4,2022-03-11,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-14,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-15,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-16,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-17,False,False
2253,Maria Huanca,Geografía,7,4,2022-03-18,False,False
2253,Maria Huanca,Geografía,7,4,2022-03-21,False,False
2253,Maria Huanca,Geografía,7,4,2022-03-22,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-23,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-24,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-25,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-28,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-29,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-30,True,False
2253,Maria Huanca,Geografía,7,4,2022-03-31,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-01,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-04,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-05,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-06,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-07,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-08,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-11,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-12,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-13,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-14,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-15,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-18,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-19,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-20,False,False
2253,Maria Huanca,Geografía,7,4,2022-04-21,False,True
2253,Maria Huanca,Geografía,7,4,2022-04-22,False,False
2253,Maria Huanca,Geografía,7,4,2022-04-25,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-26,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-27,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-28,True,False
2253,Maria Huanca,Geografía,7,4,2022-04-29,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-01,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-02,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-03,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-04,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-07,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-08,False,True
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-09,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-10,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-11,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-14,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-15,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-16,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-17,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-18,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-21,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-22,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-23,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-24,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-25,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-02-28,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-01,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-02,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-03,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-04,False,True
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-07,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-08,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-09,False,True
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-10,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-11,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-14,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-15,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-16,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-17,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-18,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-21,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-22,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-23,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-24,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-25,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-28,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-29,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-30,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-03-31,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-01,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-04,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-05,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-06,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-07,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-08,False,True
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-11,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-12,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-13,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-14,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-15,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-18,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-19,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-20,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-21,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-22,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-25,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-26,True,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-27,False,False
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-28,False,True
2253,Maria Huanca,Idioma Extranjero,7,4,2022-04-29,False,True
2253,Maria Huanca,Educación Física,7,4,2022-02-01,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-02,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-03,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-04,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-07,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-08,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-09,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-10,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-11,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-14,False,False
2253,Maria Huanca,Educación Física,7,4,2022-02-15,False,True
2253,Maria Huanca,Educación Física,7,4,2022-02-16,False,False
2253,Maria Huanca,Educación Física,7,4,2022-02-17,False,True
2253,Maria Huanca,Educación Física,7,4,2022-02-18,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-21,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-22,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-23,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-24,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-25,True,False
2253,Maria Huanca,Educación Física,7,4,2022-02-28,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-01,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-02,False,False
2253,Maria Huanca,Educación Física,7,4,2022-03-03,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-04,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-07,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-08,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-09,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-10,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-11,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-14,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-15,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-16,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-17,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-18,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-21,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-22,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-23,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-24,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-25,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-28,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-29,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-30,True,False
2253,Maria Huanca,Educación Física,7,4,2022-03-31,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-01,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-04,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-05,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-06,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-07,False,True
2253,Maria Huanca,Educación Física,7,4,2022-04-08,False,False
2253,Maria Huanca,Educación Física,7,4,2022-04-11,False,True
2253,Maria Huanca,Educación Física,7,4,2022-04-12,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-13,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-14,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-15,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-18,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-19,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-20,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-21,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-22,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-25,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-26,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-27,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-28,True,False
2253,Maria Huanca,Educación Física,7,4,2022-04-29,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-01,False,True
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-02,False,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-03,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-04,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-07,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-08,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-09,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-10,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-11,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-14,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-15,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-16,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-17,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-18,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-21,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-22,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-23,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-24,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-25,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-02-28,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-01,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-02,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-03,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-04,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-07,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-08,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-09,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-10,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-11,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-14,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-15,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-16,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-17,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-18,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-21,False,True
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-22,False,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-23,False,True
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-24,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-25,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-28,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-29,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-30,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-03-31,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-01,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-04,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-05,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-06,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-07,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-08,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-11,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-12,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-13,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-14,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-15,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-18,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-19,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-20,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-21,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-22,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-25,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-26,True,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-27,False,True
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-28,False,False
2253,Maria Huanca,Artes Plásticas,7,4,2022-04-29,True,False
2253,Maria Huanca,Música,7,4,2022-02-01,False,False
2253,Maria Huanca,Música,7,4,2022-02-02,False,False
2253,Maria Huanca,Música,7,4,2022-02-03,False,True
2253,Maria Huanca,Música,7,4,2022-02-04,True,False
2253,Maria Huanca,Música,7,4,2022-02-07,True,False
2253,Maria Huanca,Música,7,4,2022-02-08,True,False
2253,Maria Huanca,Música,7,4,2022-02-09,True,False
2253,Maria Huanca,Música,7,4,2022-02-10,True,False
2253,Maria Huanca,Música,7,4,2022-02-11,True,False
2253,Maria Huanca,Música,7,4,2022-02-14,True,False
2253,Maria Huanca,Música,7,4,2022-02-15,True,False
2253,Maria Huanca,Música,7,4,2022-02-16,True,False
2253,Maria Huanca,Música,7,4,2022-02-17,True,False
2253,Maria Huanca,Música,7,4,2022-02-18,True,False
2253,Maria Huanca,Música,7,4,2022-02-21,True,False
2253,Maria Huanca,Música,7,4,2022-02-22,True,False
2253,Maria Huanca,Música,7,4,2022-02-23,True,False
2253,Maria Huanca,Música,7,4,2022-02-24,True,False
2253,Maria Huanca,Música,7,4,2022-02-25,True,False
2253,Maria Huanca,Música,7,4,2022-02-28,True,False
2253,Maria Huanca,Música,7,4,2022-03-01,True,False
2253,Maria Huanca,Música,7,4,2022-03-02,True,False
2253,Maria Huanca,Música,7,4,2022-03-03,True,False
2253,Maria Huanca,Música,7,4,2022-03-04,True,False
2253,Maria Huanca,Música,7,4,2022-03-07,True,False
2253,Maria Huanca,Música,7,4,2022-03-08,True,False
2253,Maria Huanca,Música,7,4,2022-03-09,True,False
2253,Maria Huanca,Música,7,4,2022-03-10,True,False
2253,Maria Huanca,Música,7,4,2022-03-11,True,False
2253,Maria Huanca,Música,7,4,2022-03-14,True,False
2253,Maria Huanca,Música,7,4,2022-03-15,True,False
2253,Maria Huanca,Música,7,4,2022-03-16,True,False
2253,Maria Huanca,Música,7,4,2022-03-17,True,False
2253,Maria Huanca,Música,7,4,2022-03-18,True,False
2253,Maria Huanca,Música,7,4,2022-03-21,True,False
2253,Maria Huanca,Música,7,4,2022-03-22,False,True
2253,Maria Huanca,Música,7,4,2022-03-23,False,False
2253,Maria Huanca,Música,7,4,2022-03-24,True,False
2253,Maria Huanca,Música,7,4,2022-03-25,True,False
2253,Maria Huanca,Música,7,4,2022-03-28,True,False
2253,Maria Huanca,Música,7,4,2022-03-29,True,False
2253,Maria Huanca,Música,7,4,2022-03-30,True,False
2253,Maria Huanca,Música,7,4,2022-03-31,True,False
2253,Maria Huanca,Música,7,4,2022-04-01,False,True
2253,Maria Huanca,Música,7,4,2022-04-04,True,False
2253,Maria Huanca,Música,7,4,2022-04-05,True,False
2253,Maria Huanca,Música,7,4,2022-04-06,True,False
2253,Maria Huanca,Música,7,4,2022-04-07,True,False
2253,Maria Huanca,Música,7,4,2022-04-08,True,False
2253,Maria Huanca,Música,7,4,2022-04-11,True,False
2253,Maria Huanca,Música,7,4,2022-04-12,True,False
2253,Maria Huanca,Música,7,4,2022-04-13,True,False
2253,Maria Huanca,Música,7,4,2022-04-14,True,False
2253,Maria Huanca,Música,7,4,2022-04-15,True,False
2253,Maria Huanca,Música,7,4,2022-04-18,True,False
2253,Maria Huanca,Música,7,4,2022-04-19,True,False
2253,Maria Huanca,Música,7,4,2022-04-20,True,False
2253,Maria Huanca,Música,7,4,2022-04-21,True,False
2253,Maria Huanca,Música,7,4,2022-04-22,True,False
2253,Maria Huanca,Música,7,4,2022-04-25,True,False
2253,Maria Huanca,Música,7,4,2022-04-26,True,False
2253,Maria Huanca,Música,7,4,2022-04-27,True,False
2253,Maria Huanca,Música,7,4,2022-04-28,True,False
2253,Maria Huanca,Música,7,4,2022-04-29,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-02,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-03,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-04,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-05,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-06,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-09,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-10,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-11,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-12,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-13,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-16,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-05-17,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-05-18,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-05-19,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-05-20,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-05-23,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-24,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-25,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-26,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-05-27,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-30,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-05-31,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-01,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-02,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-03,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-06,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-07,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-08,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-09,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-10,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-13,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-14,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-15,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-16,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-17,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-20,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-21,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-22,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-23,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-24,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-27,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-06-28,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-29,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-06-30,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-01,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-04,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-05,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-06,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-07,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-08,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-11,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-12,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-07-13,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-14,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-15,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-18,False,True
2221,Ernesto Solis,Matemáticas,6,5,2022-07-19,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-20,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-21,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-22,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-25,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-26,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-27,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-28,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-07-29,False,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-01,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-02,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-03,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-04,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-05,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-08,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-09,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-10,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-11,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-12,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-15,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-16,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-17,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-18,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-19,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-22,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-23,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-24,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-25,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-26,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-29,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-30,True,False
2221,Ernesto Solis,Matemáticas,6,5,2022-08-31,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-02,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-03,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-04,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-05,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-06,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-09,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-10,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-11,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-12,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-13,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-16,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-17,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-18,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-19,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-20,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-23,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-24,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-25,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-26,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-27,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-30,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-05-31,False,True
2221,Ernesto Solis,Lenguaje,6,5,2022-06-01,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-06-02,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-06-03,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-06-06,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-06-07,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-06-08,True,False
2221,Ernesto Solis,Lenguaje,6,5,2022-06-09,True,False
