estudiante_codigo,estudiante_nombre,materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,fecha_asignacion,fecha_entrega,nota_maxima,nota_minima_aprobacion,porcentaje_nota_final,permite_entrega_tardia,penalizacion_tardio,calificacion,anio
2287,Marcelo Limachi,Lenguaje,8,2,6,PRÁCTICO 6,Práctico 6 de Lenguaje - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0,69.6,2022
2287,Marcelo Limachi,Física,8,1,4,PARCIAL 1,Parcial 1 de Física - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0,79.0,2022
2287,Marcelo Limachi,Física,8,1,4,PARCIAL 2,Parcial 2 de Física - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0,66.1,2022
2287,Marcelo Limachi,Física,8,1,4,PARCIAL 3,Parcial 3 de Física - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0,65.9,2022
2287,Marcelo Limachi,Física,8,2,4,PRÁCTICO 1,Práctico 1 de Física - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0,70.1,2022
2287,Marcelo Limachi,Física,8,2,4,PRÁCTICO 2,Práctico 2 de Física - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0,77.1,2022
2287,Marcelo Limachi,Física,8,2,4,PRÁCTICO 3,Práctico 3 de Física - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0,78.0,2022
2287,Marcelo Limachi,Física,8,2,4,PRÁCTICO 4,Práctico 4 de Física - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0,79.4,2022
2287,Marcelo Limachi,Física,8,2,4,PRÁCTICO 5,Práctico 5 de Física - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0,83.1,2022
2287,Marcelo Limachi,Física,8,2,4,PRÁCTICO 6,Práctico 6 de Física - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0,81.8,2022
2287,Marcelo Limachi,Física,8,1,5,PARCIAL 1,Parcial 1 de Física - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0,59.6,2022
2287,Marcelo Limachi,Física,8,1,5,PARCIAL 2,Parcial 2 de Física - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0,80.2,2022
2287,Marcelo Limachi,Física,8,1,5,PARCIAL 3,Parcial 3 de Física - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0,55.6,2022
2287,Marcelo Limachi,Física,8,2,5,PRÁCTICO 1,Práctico 1 de Física - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0,60.1,2022
2287,Marcelo Limachi,Física,8,2,5,PRÁCTICO 2,Práctico 2 de Física - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0,73.9,2022
2287,Marcelo Limachi,Física,8,2,5,PRÁCTICO 3,Práctico 3 de Física - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0,70.8,2022
2287,Marcelo Limachi,Física,8,2,5,PRÁCTICO 4,Práctico 4 de Física - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0,60.7,2022
2287,Marcelo Limachi,Física,8,2,5,PRÁCTICO 5,Práctico 5 de Física - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0,73.6,2022
2287,Marcelo Limachi,Física,8,2,5,PRÁCTICO 6,Práctico 6 de Física - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0,74.4,2022
2287,Marcelo Limachi,Física,8,1,6,PARCIAL 1,Parcial 1 de Física - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0,56.8,2022
2287,Marcelo Limachi,Física,8,1,6,PARCIAL 2,Parcial 2 de Física - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0,84.4,2022
2287,Marcelo Limachi,Física,8,1,6,PARCIAL 3,Parcial 3 de Física - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0,80.1,2022
2287,Marcelo Limachi,Física,8,2,6,PRÁCTICO 1,Práctico 1 de Física - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0,78.6,2022
2287,Marcelo Limachi,Física,8,2,6,PRÁCTICO 2,Práctico 2 de Física - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0,58.5,2022
2287,Marcelo Limachi,Física,8,2,6,PRÁCTICO 3,Práctico 3 de Física - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0,58.8,2022
2287,Marcelo Limachi,Física,8,2,6,PRÁCTICO 4,Práctico 4 de Física - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0,78.8,2022
2287,Marcelo Limachi,Física,8,2,6,PRÁCTICO 5,Práctico 5 de Física - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0,52.5,2022
2287,Marcelo Limachi,Física,8,2,6,PRÁCTICO 6,Práctico 6 de Física - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0,67.2,2022
2287,Marcelo Limachi,Química,8,1,4,PARCIAL 1,Parcial 1 de Química - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0,73.9,2022
2287,Marcelo Limachi,Química,8,1,4,PARCIAL 2,Parcial 2 de Química - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0,72.5,2022
2287,Marcelo Limachi,Química,8,1,4,PARCIAL 3,Parcial 3 de Química - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0,68.5,2022
2287,Marcelo Limachi,Química,8,2,4,PRÁCTICO 1,Práctico 1 de Química - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0,52.1,2022
2287,Marcelo Limachi,Química,8,2,4,PRÁCTICO 2,Práctico 2 de Química - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0,55.0,2022
2287,Marcelo Limachi,Química,8,2,4,PRÁCTICO 3,Práctico 3 de Química - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0,60.0,2022
2287,Marcelo Limachi,Química,8,2,4,PRÁCTICO 4,Práctico 4 de Química - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0,66.7,2022
2287,Marcelo Limachi,Química,8,2,4,PRÁCTICO 5,Práctico 5 de Química - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0,67.4,2022
2287,Marcelo Limachi,Química,8,2,4,PRÁCTICO 6,Práctico 6 de Química - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0,53.0,2022
2287,Marcelo Limachi,Química,8,1,5,PARCIAL 1,Parcial 1 de Química - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0,53.7,2022
2287,Marcelo Limachi,Química,8,1,5,PARCIAL 2,Parcial 2 de Química - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0,82.1,2022
2287,Marcelo Limachi,Química,8,1,5,PARCIAL 3,Parcial 3 de Química - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0,70.8,2022
2287,Marcelo Limachi,Química,8,2,5,PRÁCTICO 1,Práctico 1 de Química - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0,57.0,2022
2287,Marcelo Limachi,Química,8,2,5,PRÁCTICO 2,Práctico 2 de Química - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0,55.3,2022
2287,Marcelo Limachi,Química,8,2,5,PRÁCTICO 3,Práctico 3 de Química - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0,68.8,2022
2287,Marcelo Limachi,Química,8,2,5,PRÁCTICO 4,Práctico 4 de Química - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0,64.4,2022
2287,Marcelo Limachi,Química,8,2,5,PRÁCTICO 5,Práctico 5 de Química - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0,76.1,2022
2287,Marcelo Limachi,Química,8,2,5,PRÁCTICO 6,Práctico 6 de Química - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0,68.6,2022
2287,Marcelo Limachi,Química,8,1,6,PARCIAL 1,Parcial 1 de Química - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0,71.6,2022
2287,Marcelo Limachi,Química,8,1,6,PARCIAL 2,Parcial 2 de Química - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0,77.7,2022
2287,Marcelo Limachi,Química,8,1,6,PARCIAL 3,Parcial 3 de Química - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0,76.9,2022
2287,Marcelo Limachi,Química,8,2,6,PRÁCTICO 1,Práctico 1 de Química - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0,64.9,2022
2287,Marcelo Limachi,Química,8,2,6,PRÁCTICO 2,Práctico 2 de Química - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0,66.4,2022
2287,Marcelo Limachi,Química,8,2,6,PRÁCTICO 3,Práctico 3 de Química - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0,64.6,2022
2287,Marcelo Limachi,Química,8,2,6,PRÁCTICO 4,Práctico 4 de Química - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0,59.0,2022
2287,Marcelo Limachi,Química,8,2,6,PRÁCTICO 5,Práctico 5 de Química - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0,53.6,2022
2287,Marcelo Limachi,Química,8,2,6,PRÁCTICO 6,Práctico 6 de Química - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0,63.3,2022
2287,Marcelo Limachi,Biología,8,1,4,PARCIAL 1,Parcial 1 de Biología - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0,56.6,2022
2287,Marcelo Limachi,Biología,8,1,4,PARCIAL 2,Parcial 2 de Biología - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0,56.3,2022
2287,Marcelo Limachi,Biología,8,1,4,PARCIAL 3,Parcial 3 de Biología - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0,63.1,2022
2287,Marcelo Limachi,Biología,8,2,4,PRÁCTICO 1,Práctico 1 de Biología - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0,69.7,2022
2287,Marcelo Limachi,Biología,8,2,4,PRÁCTICO 2,Práctico 2 de Biología - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0,77.0,2022
2287,Marcelo Limachi,Biología,8,2,4,PRÁCTICO 3,Práctico 3 de Biología - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0,55.9,2022
2287,Marcelo Limachi,Biología,8,2,4,PRÁCTICO 4,Práctico 4 de Biología - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0,52.0,2022
2287,Marcelo Limachi,Biología,8,2,4,PRÁCTICO 5,Práctico 5 de Biología - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0,70.1,2022
2287,Marcelo Limachi,Biología,8,2,4,PRÁCTICO 6,Práctico 6 de Biología - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0,55.6,2022
2287,Marcelo Limachi,Biología,8,1,5,PARCIAL 1,Parcial 1 de Biología - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0,78.0,2022
2287,Marcelo Limachi,Biología,8,1,5,PARCIAL 2,Parcial 2 de Biología - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0,51.3,2022
2287,Marcelo Limachi,Biología,8,1,5,PARCIAL 3,Parcial 3 de Biología - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0,77.2,2022
2287,Marcelo Limachi,Biología,8,2,5,PRÁCTICO 1,Práctico 1 de Biología - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0,51.9,2022
2287,Marcelo Limachi,Biología,8,2,5,PRÁCTICO 2,Práctico 2 de Biología - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0,82.0,2022
2287,Marcelo Limachi,Biología,8,2,5,PRÁCTICO 3,Práctico 3 de Biología - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0,62.9,2022
2287,Marcelo Limachi,Biología,8,2,5,PRÁCTICO 4,Práctico 4 de Biología - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0,56.0,2022
2287,Marcelo Limachi,Biología,8,2,5,PRÁCTICO 5,Práctico 5 de Biología - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0,77.0,2022
2287,Marcelo Limachi,Biología,8,2,5,PRÁCTICO 6,Práctico 6 de Biología - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0,65.8,2022
2287,Marcelo Limachi,Biología,8,1,6,PARCIAL 1,Parcial 1 de Biología - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0,67.4,2022
2287,Marcelo Limachi,Biología,8,1,6,PARCIAL 2,Parcial 2 de Biología - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0,65.2,2022
2287,Marcelo Limachi,Biología,8,1,6,PARCIAL 3,Parcial 3 de Biología - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0,63.1,2022
2287,Marcelo Limachi,Biología,8,2,6,PRÁCTICO 1,Práctico 1 de Biología - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0,61.0,2022
2287,Marcelo Limachi,Biología,8,2,6,PRÁCTICO 2,Práctico 2 de Biología - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0,79.6,2022
2287,Marcelo Limachi,Biología,8,2,6,PRÁCTICO 3,Práctico 3 de Biología - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0,84.1,2022
2287,Marcelo Limachi,Biología,8,2,6,PRÁCTICO 4,Práctico 4 de Biología - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0,50.1,2022
2287,Marcelo Limachi,Biología,8,2,6,PRÁCTICO 5,Práctico 5 de Biología - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0,54.8,2022
2287,Marcelo Limachi,Biología,8,2,6,PRÁCTICO 6,Práctico 6 de Biología - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0,67.9,2022
2221,Ernesto Solis,Matemáticas,6,1,7,PARCIAL 1,Parcial 1 de Matemáticas - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,84.4,2023
2221,Ernesto Solis,Matemáticas,6,1,7,PARCIAL 2,Parcial 2 de Matemáticas - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,81.8,2023
2221,Ernesto Solis,Matemáticas,6,1,7,PARCIAL 3,Parcial 3 de Matemáticas - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,83.4,2023
2221,Ernesto Solis,Matemáticas,6,2,7,PRÁCTICO 1,Práctico 1 de Matemáticas - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,73.7,2023
2221,Ernesto Solis,Matemáticas,6,2,7,PRÁCTICO 2,Práctico 2 de Matemáticas - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,75.7,2023
2221,Ernesto Solis,Matemáticas,6,2,7,PRÁCTICO 3,Práctico 3 de Matemáticas - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,86.3,2023
2221,Ernesto Solis,Matemáticas,6,2,7,PRÁCTICO 4,Práctico 4 de Matemáticas - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,69.2,2023
2221,Ernesto Solis,Matemáticas,6,2,7,PRÁCTICO 5,Práctico 5 de Matemáticas - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,84.9,2023
2221,Ernesto Solis,Matemáticas,6,2,7,PRÁCTICO 6,Práctico 6 de Matemáticas - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,62.5,2023
2221,Ernesto Solis,Matemáticas,6,1,8,PARCIAL 1,Parcial 1 de Matemáticas - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,69.1,2023
2221,Ernesto Solis,Matemáticas,6,1,8,PARCIAL 2,Parcial 2 de Matemáticas - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,79.7,2023
2221,Ernesto Solis,Matemáticas,6,1,8,PARCIAL 3,Parcial 3 de Matemáticas - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,63.4,2023
2221,Ernesto Solis,Matemáticas,6,2,8,PRÁCTICO 1,Práctico 1 de Matemáticas - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,85.7,2023
2221,Ernesto Solis,Matemáticas,6,2,8,PRÁCTICO 2,Práctico 2 de Matemáticas - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,88.4,2023
2221,Ernesto Solis,Matemáticas,6,2,8,PRÁCTICO 3,Práctico 3 de Matemáticas - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,85.9,2023
2221,Ernesto Solis,Matemáticas,6,2,8,PRÁCTICO 4,Práctico 4 de Matemáticas - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,83.5,2023
2221,Ernesto Solis,Matemáticas,6,2,8,PRÁCTICO 5,Práctico 5 de Matemáticas - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,63.6,2023
2221,Ernesto Solis,Matemáticas,6,2,8,PRÁCTICO 6,Práctico 6 de Matemáticas - 2023,2023-05-19,2023-05-23,100.0,51.0,5.0,True,10.0,69.3,2023
2221,Ernesto Solis,Matemáticas,6,1,9,PARCIAL 1,Parcial 1 de Matemáticas - 2023,2023-10-11,2023-10-16,100.0,51.0,20.0,True,10.0,72.1,2023
2221,Ernesto Solis,Matemáticas,6,1,9,PARCIAL 2,Parcial 2 de Matemáticas - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,71.3,2023
2221,Ernesto Solis,Matemáticas,6,1,9,PARCIAL 3,Parcial 3 de Matemáticas - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,61.3,2023
2221,Ernesto Solis,Matemáticas,6,2,9,PRÁCTICO 1,Práctico 1 de Matemáticas - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,80.8,2023
2221,Ernesto Solis,Matemáticas,6,2,9,PRÁCTICO 2,Práctico 2 de Matemáticas - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,58.4,2023
2221,Ernesto Solis,Matemáticas,6,2,9,PRÁCTICO 3,Práctico 3 de Matemáticas - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,86.1,2023
2221,Ernesto Solis,Matemáticas,6,2,9,PRÁCTICO 4,Práctico 4 de Matemáticas - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,78.8,2023
2221,Ernesto Solis,Matemáticas,6,2,9,PRÁCTICO 5,Práctico 5 de Matemáticas - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,55.2,2023
2221,Ernesto Solis,Matemáticas,6,2,9,PRÁCTICO 6,Práctico 6 de Matemáticas - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,64.7,2023
2221,Ernesto Solis,Lenguaje,6,1,7,PARCIAL 1,Parcial 1 de Lenguaje - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,76.9,2023
2221,Ernesto Solis,Lenguaje,6,1,7,PARCIAL 2,Parcial 2 de Lenguaje - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,81.1,2023
2221,Ernesto Solis,Lenguaje,6,1,7,PARCIAL 3,Parcial 3 de Lenguaje - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,68.8,2023
2221,Ernesto Solis,Lenguaje,6,2,7,PRÁCTICO 1,Práctico 1 de Lenguaje - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,74.0,2023
2221,Ernesto Solis,Lenguaje,6,2,7,PRÁCTICO 2,Práctico 2 de Lenguaje - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,57.4,2023
2221,Ernesto Solis,Lenguaje,6,2,7,PRÁCTICO 3,Práctico 3 de Lenguaje - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,63.7,2023
2221,Ernesto Solis,Lenguaje,6,2,7,PRÁCTICO 4,Práctico 4 de Lenguaje - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,77.7,2023
2221,Ernesto Solis,Lenguaje,6,2,7,PRÁCTICO 5,Práctico 5 de Lenguaje - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,88.4,2023
2221,Ernesto Solis,Lenguaje,6,2,7,PRÁCTICO 6,Práctico 6 de Lenguaje - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,80.7,2023
2221,Ernesto Solis,Lenguaje,6,1,8,PARCIAL 1,Parcial 1 de Lenguaje - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,87.8,2023
2221,Ernesto Solis,Lenguaje,6,1,8,PARCIAL 2,Parcial 2 de Lenguaje - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,77.2,2023
2221,Ernesto Solis,Lenguaje,6,1,8,PARCIAL 3,Parcial 3 de Lenguaje - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,73.1,2023
2221,Ernesto Solis,Lenguaje,6,2,8,PRÁCTICO 1,Práctico 1 de Lenguaje - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,85.4,2023
2221,Ernesto Solis,Lenguaje,6,2,8,PRÁCTICO 2,Práctico 2 de Lenguaje - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,87.3,2023
2221,Ernesto Solis,Lenguaje,6,2,8,PRÁCTICO 3,Práctico 3 de Lenguaje - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,57.1,2023
2221,Ernesto Solis,Lenguaje,6,2,8,PRÁCTICO 4,Práctico 4 de Lenguaje - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,70.9,2023
2221,Ernesto Solis,Lenguaje,6,2,8,PRÁCTICO 5,Práctico 5 de Lenguaje - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,65.9,2023
2221,Ernesto Solis,Lenguaje,6,2,8,PRÁCTICO 6,Práctico 6 de Lenguaje - 2023,2023-05-19,2023-05-23,100.0,51.0,5.0,True,10.0,76.6,2023
2221,Ernesto Solis,Lenguaje,6,1,9,PARCIAL 1,Parcial 1 de Lenguaje - 2023,2023-10-11,2023-10-16,100.0,51.0,20.0,True,10.0,81.8,2023
2221,Ernesto Solis,Lenguaje,6,1,9,PARCIAL 2,Parcial 2 de Lenguaje - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,73.1,2023
2221,Ernesto Solis,Lenguaje,6,1,9,PARCIAL 3,Parcial 3 de Lenguaje - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,84.5,2023
2221,Ernesto Solis,Lenguaje,6,2,9,PRÁCTICO 1,Práctico 1 de Lenguaje - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,67.8,2023
2221,Ernesto Solis,Lenguaje,6,2,9,PRÁCTICO 2,Práctico 2 de Lenguaje - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,75.3,2023
2221,Ernesto Solis,Lenguaje,6,2,9,PRÁCTICO 3,Práctico 3 de Lenguaje - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,71.2,2023
2221,Ernesto Solis,Lenguaje,6,2,9,PRÁCTICO 4,Práctico 4 de Lenguaje - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,85.8,2023
2221,Ernesto Solis,Lenguaje,6,2,9,PRÁCTICO 5,Práctico 5 de Lenguaje - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,58.5,2023
2221,Ernesto Solis,Lenguaje,6,2,9,PRÁCTICO 6,Práctico 6 de Lenguaje - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,67.0,2023
2221,Ernesto Solis,Ciencias Naturales,6,1,7,PARCIAL 1,Parcial 1 de Ciencias Naturales - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,71.3,2023
2221,Ernesto Solis,Ciencias Naturales,6,1,7,PARCIAL 2,Parcial 2 de Ciencias Naturales - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,61.9,2023
2221,Ernesto Solis,Ciencias Naturales,6,1,7,PARCIAL 3,Parcial 3 de Ciencias Naturales - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,78.5,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,7,PRÁCTICO 1,Práctico 1 de Ciencias Naturales - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,58.2,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,7,PRÁCTICO 2,Práctico 2 de Ciencias Naturales - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,76.6,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,7,PRÁCTICO 3,Práctico 3 de Ciencias Naturales - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,59.4,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,7,PRÁCTICO 4,Práctico 4 de Ciencias Naturales - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,62.7,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,7,PRÁCTICO 5,Práctico 5 de Ciencias Naturales - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,73.6,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,7,PRÁCTICO 6,Práctico 6 de Ciencias Naturales - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,71.4,2023
2221,Ernesto Solis,Ciencias Naturales,6,1,8,PARCIAL 1,Parcial 1 de Ciencias Naturales - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,60.1,2023
2221,Ernesto Solis,Ciencias Naturales,6,1,8,PARCIAL 2,Parcial 2 de Ciencias Naturales - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,87.5,2023
2221,Ernesto Solis,Ciencias Naturales,6,1,8,PARCIAL 3,Parcial 3 de Ciencias Naturales - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,75.2,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,8,PRÁCTICO 1,Práctico 1 de Ciencias Naturales - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,77.4,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,8,PRÁCTICO 2,Práctico 2 de Ciencias Naturales - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,89.7,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,8,PRÁCTICO 3,Práctico 3 de Ciencias Naturales - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,88.7,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,8,PRÁCTICO 4,Práctico 4 de Ciencias Naturales - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,84.8,2023
2221,Ernesto Solis,Ciencias Naturales,6,2,8,PRÁCTICO 5,Práctico 5 de Ciencias Naturales - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,64.0,2023
