estudiante_codigo,estudiante_nombre,materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,fecha_registro,porcentaje_nota_final,calificacion,anio
2221,Ernesto Solis,Lenguaje,6,3,10,PARTICIPACION 5,"Participación 5 en clase de Lenguaje - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-02-04,2.0,63.6,2024
2221,Ernesto Solis,Lenguaje,6,3,10,PARTICIPACION 6,"Participación 6 en clase de Lenguaje - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-04-10,1.3,89.9,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,10,PARTICIPACION 1,"Participación 1 en clase de Ciencias Naturales - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-03-18,2.6,85.1,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,10,PARTICIPACION 2,"Participación 2 en clase de Ciencias Naturales - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-03-14,1.4,82.7,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,10,PARTICIPACION 3,"Participación 3 en clase de Ciencias Naturales - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-03-26,2.1,77.8,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,10,PARTICIPACION 4,"Participación 4 en clase de Ciencias Naturales - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-04-15,1.3,87.4,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,10,PARTICIPACION 5,"Participación 5 en clase de Ciencias Naturales - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-02-09,1.5,81.6,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,10,PARTICIPACION 1,"Participación 1 en clase de Ciencias Sociales - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-02-20,1.8,74.9,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,10,PARTICIPACION 2,"Participación 2 en clase de Ciencias Sociales - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-03-11,2.0,70.0,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,10,PARTICIPACION 3,"Participación 3 en clase de Ciencias Sociales - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-03-17,1.4,62.8,2024
2221,Ernesto Solis,Educación Física,6,3,10,PARTICIPACION 1,"Participación 1 en clase de Educación Física - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-02-07,1.9,83.9,2024
2221,Ernesto Solis,Educación Física,6,3,10,PARTICIPACION 2,"Participación 2 en clase de Educación Física - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-04-23,1.1,86.3,2024
2221,Ernesto Solis,Educación Física,6,3,10,PARTICIPACION 3,"Participación 3 en clase de Educación Física - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-02-22,1.4,72.9,2024
2221,Ernesto Solis,Educación Física,6,3,10,PARTICIPACION 4,"Participación 4 en clase de Educación Física - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-02-26,1.8,80.3,2024
2221,Ernesto Solis,Educación Física,6,3,10,PARTICIPACION 5,"Participación 5 en clase de Educación Física - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-03-21,2.0,86.8,2024
2221,Ernesto Solis,Artes Plásticas,6,3,10,PARTICIPACION 1,"Participación 1 en clase de Artes Plásticas - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-04-28,2.4,89.0,2024
2221,Ernesto Solis,Artes Plásticas,6,3,10,PARTICIPACION 2,"Participación 2 en clase de Artes Plásticas - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-03-09,2.2,80.9,2024
2221,Ernesto Solis,Artes Plásticas,6,3,10,PARTICIPACION 3,"Participación 3 en clase de Artes Plásticas - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-04-21,2.1,87.1,2024
2221,Ernesto Solis,Música,6,3,10,PARTICIPACION 1,"Participación 1 en clase de Música - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-02-13,1.0,64.6,2024
2221,Ernesto Solis,Música,6,3,10,PARTICIPACION 2,"Participación 2 en clase de Música - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-04-03,1.6,71.8,2024
2221,Ernesto Solis,Música,6,3,10,PARTICIPACION 3,"Participación 3 en clase de Música - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-04-02,1.0,84.0,2024
2221,Ernesto Solis,Música,6,3,10,PARTICIPACION 4,"Participación 4 en clase de Música - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-02-17,2.5,87.6,2024
2221,Ernesto Solis,Música,6,3,10,PARTICIPACION 5,"Participación 5 en clase de Música - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-03-13,2.9,70.1,2024
2221,Ernesto Solis,Religión,6,3,10,PARTICIPACION 1,"Participación 1 en clase de Religión - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-03-02,1.8,72.6,2024
2221,Ernesto Solis,Religión,6,3,10,PARTICIPACION 2,"Participación 2 en clase de Religión - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-04-07,1.7,79.9,2024
2221,Ernesto Solis,Religión,6,3,10,PARTICIPACION 3,"Participación 3 en clase de Religión - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-04-16,2.3,66.7,2024
2221,Ernesto Solis,Matemáticas,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Matemáticas - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-05-16,2.4,76.2,2024
2221,Ernesto Solis,Matemáticas,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Matemáticas - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-06-04,3.0,77.0,2024
2221,Ernesto Solis,Matemáticas,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Matemáticas - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-06-24,1.9,85.0,2024
2221,Ernesto Solis,Matemáticas,6,3,11,PARTICIPACION 4,"Participación 4 en clase de Matemáticas - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-14,2.5,62.4,2024
2221,Ernesto Solis,Matemáticas,6,3,11,PARTICIPACION 5,"Participación 5 en clase de Matemáticas - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-15,2.7,81.8,2024
2221,Ernesto Solis,Lenguaje,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Lenguaje - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-02,2.2,72.7,2024
2221,Ernesto Solis,Lenguaje,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Lenguaje - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-07-09,1.9,88.3,2024
2221,Ernesto Solis,Lenguaje,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Lenguaje - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-17,2.0,61.7,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Ciencias Naturales - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-07-18,2.4,61.3,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Ciencias Naturales - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-05-28,2.5,66.6,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Ciencias Naturales - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-05-30,1.6,60.9,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Ciencias Sociales - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-07-27,1.8,80.2,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Ciencias Sociales - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-22,2.2,60.2,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Ciencias Sociales - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-08-07,1.8,80.9,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,11,PARTICIPACION 4,"Participación 4 en clase de Ciencias Sociales - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-08-21,2.5,82.3,2024
2221,Ernesto Solis,Educación Física,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Educación Física - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-19,2.5,67.1,2024
2221,Ernesto Solis,Educación Física,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Educación Física - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-08-13,1.5,84.5,2024
2221,Ernesto Solis,Educación Física,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Educación Física - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-06-12,2.0,86.7,2024
2221,Ernesto Solis,Artes Plásticas,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Artes Plásticas - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-05-23,1.4,67.0,2024
2221,Ernesto Solis,Artes Plásticas,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Artes Plásticas - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-08-16,2.6,69.2,2024
2221,Ernesto Solis,Artes Plásticas,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Artes Plásticas - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-05-13,1.1,76.8,2024
2221,Ernesto Solis,Artes Plásticas,6,3,11,PARTICIPACION 4,"Participación 4 en clase de Artes Plásticas - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-02,2.0,63.5,2024
2221,Ernesto Solis,Música,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Música - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-08-17,2.1,63.1,2024
2221,Ernesto Solis,Música,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Música - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-06-12,2.8,86.9,2024
2221,Ernesto Solis,Música,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Música - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-05-28,2.6,63.8,2024
2221,Ernesto Solis,Música,6,3,11,PARTICIPACION 4,"Participación 4 en clase de Música - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-05-25,2.0,80.0,2024
2221,Ernesto Solis,Música,6,3,11,PARTICIPACION 5,"Participación 5 en clase de Música - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-07-25,2.4,82.3,2024
2221,Ernesto Solis,Religión,6,3,11,PARTICIPACION 1,"Participación 1 en clase de Religión - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-17,2.9,81.6,2024
2221,Ernesto Solis,Religión,6,3,11,PARTICIPACION 2,"Participación 2 en clase de Religión - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-08-04,1.8,63.7,2024
2221,Ernesto Solis,Religión,6,3,11,PARTICIPACION 3,"Participación 3 en clase de Religión - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-05-09,2.4,62.7,2024
2221,Ernesto Solis,Religión,6,3,11,PARTICIPACION 4,"Participación 4 en clase de Religión - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-07-22,2.3,76.1,2024
2221,Ernesto Solis,Religión,6,3,11,PARTICIPACION 5,"Participación 5 en clase de Religión - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-22,2.4,74.2,2024
2221,Ernesto Solis,Religión,6,3,11,PARTICIPACION 6,"Participación 6 en clase de Religión - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-06-22,1.3,83.1,2024
2221,Ernesto Solis,Matemáticas,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Matemáticas - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-11-27,2.3,80.0,2024
2221,Ernesto Solis,Matemáticas,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Matemáticas - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-12-18,1.7,80.5,2024
2221,Ernesto Solis,Matemáticas,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Matemáticas - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-24,2.1,72.4,2024
2221,Ernesto Solis,Lenguaje,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Lenguaje - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-12,2.1,63.4,2024
2221,Ernesto Solis,Lenguaje,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Lenguaje - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-10-13,1.5,84.7,2024
2221,Ernesto Solis,Lenguaje,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Lenguaje - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-12-15,2.6,64.5,2024
2221,Ernesto Solis,Lenguaje,6,3,12,PARTICIPACION 4,"Participación 4 en clase de Lenguaje - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-12-12,1.9,88.4,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Ciencias Naturales - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-10-23,1.0,86.8,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Ciencias Naturales - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-10-25,2.6,62.8,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Ciencias Naturales - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-28,1.5,66.1,2024
2221,Ernesto Solis,Ciencias Naturales,6,3,12,PARTICIPACION 4,"Participación 4 en clase de Ciencias Naturales - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-12,1.3,73.9,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Ciencias Sociales - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-10-12,1.6,64.6,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Ciencias Sociales - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-11-29,1.1,86.1,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Ciencias Sociales - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-11-29,2.2,71.5,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,12,PARTICIPACION 4,"Participación 4 en clase de Ciencias Sociales - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-12-20,2.1,88.7,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,12,PARTICIPACION 5,"Participación 5 en clase de Ciencias Sociales - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-28,2.0,66.2,2024
2221,Ernesto Solis,Ciencias Sociales,6,3,12,PARTICIPACION 6,"Participación 6 en clase de Ciencias Sociales - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-10-28,2.6,60.1,2024
2221,Ernesto Solis,Educación Física,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Educación Física - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-11-12,2.3,68.4,2024
2221,Ernesto Solis,Educación Física,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Educación Física - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-11-21,2.3,79.3,2024
2221,Ernesto Solis,Educación Física,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Educación Física - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-25,3.0,68.3,2024
2221,Ernesto Solis,Educación Física,6,3,12,PARTICIPACION 4,"Participación 4 en clase de Educación Física - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-11-18,2.9,85.0,2024
2221,Ernesto Solis,Artes Plásticas,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Artes Plásticas - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-28,2.7,85.1,2024
2221,Ernesto Solis,Artes Plásticas,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Artes Plásticas - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-12-09,1.6,70.0,2024
2221,Ernesto Solis,Artes Plásticas,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Artes Plásticas - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-18,2.8,80.7,2024
2221,Ernesto Solis,Música,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Música - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-10-02,2.2,63.5,2024
2221,Ernesto Solis,Música,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Música - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-10-23,2.6,74.3,2024
2221,Ernesto Solis,Música,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Música - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-12-16,2.2,61.9,2024
2221,Ernesto Solis,Música,6,3,12,PARTICIPACION 4,"Participación 4 en clase de Música - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-11-13,2.0,89.3,2024
2221,Ernesto Solis,Religión,6,3,12,PARTICIPACION 1,"Participación 1 en clase de Religión - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-12-16,2.1,60.5,2024
2221,Ernesto Solis,Religión,6,3,12,PARTICIPACION 2,"Participación 2 en clase de Religión - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-21,2.4,90.0,2024
2221,Ernesto Solis,Religión,6,3,12,PARTICIPACION 3,"Participación 3 en clase de Religión - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-11-26,2.8,70.3,2024
2221,Ernesto Solis,Religión,6,3,12,PARTICIPACION 4,"Participación 4 en clase de Religión - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-11-29,2.0,85.5,2024
2221,Ernesto Solis,Religión,6,3,12,PARTICIPACION 5,"Participación 5 en clase de Religión - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-11-19,2.1,66.5,2024
2221,Ernesto Solis,Religión,6,3,12,PARTICIPACION 6,"Participación 6 en clase de Religión - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-24,2.9,83.0,2024
2221,Ernesto Solis,Matemáticas,6,3,1,PARTICIPACION 1,"Participación 1 en clase de Matemáticas - Primer Trimestre 2025. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2025-05-22,1.3,86.1,2025
2221,Ernesto Solis,Matemáticas,6,3,1,PARTICIPACION 2,"Participación 2 en clase de Matemáticas - Primer Trimestre 2025. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2025-05-20,3.0,67.6,2025
2221,Ernesto Solis,Matemáticas,6,3,1,PARTICIPACION 3,"Participación 3 en clase de Matemáticas - Primer Trimestre 2025. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2025-02-09,2.5,76.3,2025
2221,Ernesto Solis,Lenguaje,6,3,1,PARTICIPACION 1,"Participación 1 en clase de Lenguaje - Primer Trimestre 2025. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2025-03-16,1.5,87.7,2025
2221,Ernesto Solis,Lenguaje,6,3,1,PARTICIPACION 2,"Participación 2 en clase de Lenguaje - Primer Trimestre 2025. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2025-04-21,2.8,91.9,2025
2221,Ernesto Solis,Lenguaje,6,3,1,PARTICIPACION 3,"Participación 3 en clase de Lenguaje - Primer Trimestre 2025. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2025-03-21,2.4,73.3,2025
2221,Ernesto Solis,Lenguaje,6,3,1,PARTICIPACION 4,"Participación 4 en clase de Lenguaje - Primer Trimestre 2025. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2025-05-26,2.4,88.7,2025
2221,Ernesto Solis,Ciencias Naturales,6,3,1,PARTICIPACION 1,"Participación 1 en clase de Ciencias Naturales - Primer Trimestre 2025. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2025-05-01,2.3,80.8,2025
2221,Ernesto Solis,Ciencias Naturales,6,3,1,PARTICIPACION 2,"Participación 2 en clase de Ciencias Naturales - Primer Trimestre 2025. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2025-03-02,1.8,90.5,2025
2221,Ernesto Solis,Ciencias Naturales,6,3,1,PARTICIPACION 3,"Participación 3 en clase de Ciencias Naturales - Primer Trimestre 2025. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2025-02-27,1.3,74.1,2025
2221,Ernesto Solis,Ciencias Naturales,6,3,1,PARTICIPACION 4,"Participación 4 en clase de Ciencias Naturales - Primer Trimestre 2025. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2025-05-02,2.0,75.7,2025
2221,Ernesto Solis,Ciencias Sociales,6,3,1,PARTICIPACION 1,"Participación 1 en clase de Ciencias Sociales - Primer Trimestre 2025. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2025-05-13,1.0,84.1,2025
